WS;APW;Apia;Apia;;1--45---;AI;9501
WS;AAU;Asau;Asau;;1--4----;AI;9501
WS;LAV;Lalomalava;Lalomalava;;---4----;AI;1
WS;MXS;Maota Savaii Is;Maota Savaii Is;;---4----;AI;1
WS;SAL;Salelologa;Salelologa;;0-------;RQ;9601
WS;SAV;Savaii;Savaii;;0-------;RQ;9601
