TC;GDT;Grand Turk Island;Grand Turk Island;;1--45---;AI;9601
TC;MDS;Middle Caicos;Middle Caicos;;---4----;AI;9601
TC;NCA;North Caicos;North Caicos;;1--4----;AI;9601
TC;PIC;Pine Cay;Pine Cay;;---4----;AI;9601
TC;PLS;Providenciales;Providenciales;;1--4----;RQ;9506
TC;SLX;Salt Cay;Salt Cay;;1--4----;AI;9601
TC;XSC;South Caicos;South Caicos;;1--4----;AI;9601
