FM;TKK;Chuuk (ex Truk);Chuuk (ex Truk);;1--4----;AI;9506;;
FM;EAU;Eauripik Atoll;Eauripik Atoll;YAP;1-------;RQ;901;;0642N 14304E
FM;FSI;Faisi;Faisi;;1-------;QQ;8103;;
FM;GAF;Gaferut Atoll;Gaferut Atoll;YAP;1-------;RQ;901;;0914N 14523E
FM;IFA;Ifalik Atoll;Ifalik Atoll;YAP;1-------;RQ;901;;0714N 14427E
FM;KSA;Kosrae (ex Kusaie);Kosrae (ex Kusaie);;1--4----;AI;9601;;
FM;LUK;Lukunor Atoll;Lukunor Atoll;TRK;1-------;RQ;901;;0531N 15346E
FM;NGA;Ngatik;Ngatik;PNI;1-------;RQ;901;;0548N 15716E
FM;9PA;Palau;Palau;YAP;--3-----;RL;1401;;0934N 13809E
FM;PNI;Pohnpei (ex Ponape);Pohnpei (ex Ponape);;1--4----;AI;9601;;
FM;PUL;Pulap Island;Pulap Island;TRK;1-------;RQ;901;;0735N 14925E
FM;PLW;Puluwat;Puluwat;TRK;1-------;RQ;901;;0721N 14911E
FM;SAT;Satawal;Satawal;YAP;1-------;RQ;901;;0721N 14702E
FM;SOR;Sorol Atoll;Sorol Atoll;YAP;1-------;RQ;901;;0808N 14023E
FM;;Truk = Chuuk;Truk = Chuuk;;;;;;
FM;ULI;Ulithi;Ulithi;;0-------;AI;9912;;
FM;WOL;Woleai Atoll;Woleai Atoll;YAP;1-------;RQ;901;;0721N 14352E
FM;YAP;Yap;Yap;;1--4----;AI;9601;;
