TW;APG;An Ping;An Ping;;1-------;RQ;9811;;
TW;BDC;Bade City;Bade City;TAO;-----6--;RL;1201;;2457N 12117E
TW;BAL;Bali;Bali;;1-3-----;RQ;1001;;2509N 12124E
TW;CHW;Chang-Hua;Chang-Hua;;-23-----;RL;212;;2404N 12031E
TW;CMJ;Chi Mei;Chi Mei;;---4----;AI;1;;
TW;CYI;Chiayi;Chiayi;;---4----;AI;9601;;
TW;CLI;Chung-Li;Chung-Li;;--3-----;RQ;9806;;
TW;CUP;Chu-pei;Chu-pei;HSZ;--3--6--;RL;901;;2450N 12100E
TW;FYN;Feng-yüan-ch'ü;Feng-yuan-ch'u;TXG;-23-----;RL;901;;2415N 12043E
TW;GAN;Gangshan;Gangshan;KHH;--3-----;RL;1101;;2247N 12017E
TW;GNI;Green Island;Green Island;;---4----;AI;1;;
TW;GUE;Guishan;Guishan;TAO;--3-----;RL;901;;2454N 12133E
TW;HCN;Hengchun;Hengchun;;---4----;AI;1;;
TW;HOP;Hoping;Hoping;HUA;1-------;RQ;901;;
TW;HSI;Hsichih;Hsichih;;--3-----;RQ;901;;2504N 12139E
TW;HSZ;Hsin-chu;Hsin-chu;;--34----;RL;201;;2449N 12058E
TW;ACH;Hsin-chuang;Hsin-chuang;KHH;--3-----;RL;1501;;2245N 12018E
TW;HTC;Hsin-t'ien;Hsin-t'ien;TPE;1-3-----;RQ;901;;
TW;HUN;Hualien;Hualien;;1--4----;AI;9601;;
TW;HUK;Hukou;Hukou;HSQ;1-------;RL;1401;;2454N 12103E
TW;ILA;I-lan;I-lan;;-23-----;RL;401;;2446N 12145E
TW;KHH;Kaohsiung;Kaohsiung;;1--4----;AI;9601;;
TW;KEL;Keelung (Chilung);Keelung (Chilung);;1-------;QQ;8103;;
TW;KEZ;Kepz;Kepz;;0-------;RQ;9307;;
TW;KNH;Kinmen;Kinmen;;---4----;AI;1;;
TW;LHN;Lishan;Lishan;;---4----;AI;1;;
TW;LGM;Lung-men;Lung-men;;1-------;RL;701;;2334N 11940E
TW;MAL;Mai-Liai;Mai-Liai;;1-------;RL;101;;2345N 12015E
TW;MLI;Mai-liao;Mai-liao;;1-------;RL;212;;2306N 12008E
TW;MZG;Makung;Makung;;---4----;AI;9601;;
TW;MFK;Matsu;Matsu;;---4----;AI;1;;
TW;ZMI;Miao-li;Miao-li;;-23-----;RL;307;;2433N 12049E
TW;ANG;Nangang;Nangang;KHH;--3-----;RQ;1001;;2505N 12160E
TW;NAN;Nantou;Nantou;;1-3-----;RQ;1001;;2354N 12041E
TW;NTU;Nan-t'ou;Nan-t'ou;NAN;--3-----;RQ;901;;2354N 12040E
TW;NEZ;Nepz, Nantze;Nepz, Nantze;;0-------;RQ;9307;;
TW;NTC;New Taipei City;New Taipei City;TPE;--3-----;RL;1201;;2500N 12126E
TW;KYD;Orchid Island;Orchid Island;;---4----;AI;1;;
TW;PIF;Pingtung;Pingtung;;---4----;AI;1;;
TW;TTA;Pingzhen;Pingzhen;TAO;--3-----;RL;1307;;2456N 12112E
TW;SHL;Sha-lun;Sha-lun;;1-3-----;RL;212;;2506N 12113E
TW;SIJ;Sijhih;Sijhih;TPE;--3-----;RQ;901;;
TW;SUO;Suao;Suao;;1-------;QQ;8103;;
TW;SMT;Sun Moon Lake;Sun Moon Lake;;---4----;AI;1;;
TW;TXG;Taichung;Taichung;;1--4----;AI;9601;;
TW;TNN;Tainan;Tainan;;1--4----;AI;9601;;
TW;TAI;T'ai-nan-hsien;T'ai-nan-hsien;TNN;--3-----;RL;212;;2318N 12019E
TW;TAP;T'ai-pao;T'ai-pao;CYQ;--3-----;RL;1501;;2327N 12019E
TW;TPE;Taipei;Taipei;TPE;1--45---;AI;1101;;2502N 12131E
TW;TSA;Taipei Songshan Apt;Taipei Songshan Apt;TPE;---4----;AI;1101;;2504N 12133E
TW;TTT;Taitung;Taitung;;1--4----;AI;9601;;
TW;TYN;Taoyuan;Taoyuan;;1-34----;RQ;607;;
TW;TOF;Toufen;Toufen;;--3-----;RL;207;;2431N 12054E
TW;TUZ;Tou-liu;Tou-liu;;--3-----;RL;307;;2342N 12032E
TW;TGH;Tung Hai;Tung Hai;;0-------;RQ;9307;;
TW;WOT;Wonan;Wonan;;---4----;AI;1;;
TW;WUJ;Wu-jih;Wu-jih;;-23-----;RL;307;;2406N 12037E
TW;WUK;Wu-ku;Wu-ku;TPE;--3-----;RQ;901;;
TW;WTU;Wu-tu;Wu-tu;;123--6--;RL;407;;2505N 12140E
TW;YGE;Ying-Ge;Ying-Ge;TPE;1-------;RQ;901;;
TW;FEY;Yüang-wang;Yuang-wang;;--3-----;RL;307;;2403N 12109E
TW;YUL;Yüan-Lin;Yuan-Lin;CHA;--3-----;RL;1301;;2357N 12034E
TW;YAN;Yung-an;Yung-an;;--3-----;RQ;401;;
TW;UGK;Yung-K'Ang;Yung-K'Ang;;-----6--;RQ;1001;;2301N 12015E
TW;YLN;Yunlin;Yunlin;YUN;1-------;RQ;901;;
TW;ZHB;Zhubei;Zhubei;HSZ;--3-----;RL;1601;;2450N 12100E
