MF;ASM;Anse-Marcel;Anse-Marcel;;--3-----;RL;1601;;1806N 06302W
MF;BOG;Baie Orientale;Baie Orientale;;--3-----;RL;1507;;1805N 06301W
MF;GES;Galisbay;Galisbay;;1-------;RL;1501;;1804N 06305W
MF;CCE;Grand-Case;Grand-Case;;--34----;AI;1207;;1806N 06303W
MF;GCY;Grandes Cayes;Grandes Cayes;;--3-----;RL;1401;;1806N 06301W
MF;SFG;L'Espérance Apt;L'Esperance Apt;;---45---;AI;1301;;1806N 06302W
MF;MAR;Marigot;Marigot;;1-------;RL;1107;;1804N 06304W
