CL;ACH;Achao;Achao;LL;1-------;RN;501;;4227S 07331W
CL;ALG;Algarrobo;Algarrobo;VS;--3-----;RN;501;;3322S 07140W
CL;ALH;Alhué;Alhue;RM;--3-----;RN;501;;3402S 07106W
CL;ABB;Alto Bío Bío;Alto Bio Bio;BI;--3-----;RN;501;;3843S 07108W
CL;ADC;Alto del Carmen;Alto del Carmen;AT;--3-----;RN;501;;2846S 07030W
CL;AHP;Alto Hospicio;Alto Hospicio;TA;--3-----;RL;901;;2015S 07007W
CL;WAP;Alto Palena Apt;Alto Palena Apt;AI;--34----;RL;901;;4338S 07149W
CL;M9Z;Ancoa;Ancoa;ML;--3-----;RL;1501;;3555S 07126W
CL;ZUD;Ancud;Ancud;LL;1-34----;AI;501;;4151S 07350W
CL;AND;Andacollo;Andacollo;CO;--3-----;RN;407;;3013S 07105W
CL;ANG;Angol;Angol;AR;-23-----;RL;407;;3748S 07243W
CL;ANF;Antofagasta;Antofagasta;AN;1--4----;AI;201;;2338S 07023W
CL;ANT;Antuco;Antuco;BI;--3-----;RN;501;;3720S 07141W
CL;ARA;Arauco;Arauco;BI;1-3-----;RN;501;;3715S 07319W
CL;ARI;Arica;Arica;AP;1-34----;AI;1207;;1829S 07019W
CL;AYA;Ayacara;Ayacara;LL;1-------;RN;501;;4218S 07247W
CL;BLR;Bahia Laredo;Bahia Laredo;MA;--3-----;RL;1101;;5258S 07048W
CL;BAG;Bahía San Gregorio;Bahia San Gregorio;MA;1-------;AI;501;;5237S 07008W
CL;BBA;Balmaceda;Balmaceda;AI;--34----;AI;501;;4554S 07141W
CL;BAQ;Baquedano;Baquedano;AN;--3-----;RL;1101;;2320S 06951W
CL;BAR;Barquito;Barquito;AT;1-------;RL;201;;2621S 07038W
CL;BUI;Buin;Buin;RM;--3-----;RL;201;;3344S 07045W
CL;BUL;Bulnes;Bulnes;BI;--3-----;RN;501;;3644S 07218W
CL;CBD;Cabildo;Cabildo;VS;--3-----;RN;501;;3225S 07108W
CL;CHR;Cabo de Hornos;Cabo de Hornos;MA;1-------;RN;501;;5558S 06712W
CL;CNX;Cabo Negro;Cabo Negro;MA;1-------;AI;207;;5258S 07051W
CL;CAB;Cabrero;Cabrero;BI;-23-----;RL;501;;3702S 07224W
CL;CJC;Calama;Calama;AN;-234----;AI;501;;2227S 06855W
CL;CBC;Calbuco;Calbuco;LL;1-3-----;RL;501;;4145S 07308W
CL;CLD;Caldera;Caldera;AT;1-------;AI;201;;2702S 07048W
CL;CAA;Calderilla;Calderilla;AT;123-----;RN;501;;2705S 07051W
CL;CDT;Calera de Tango;Calera de Tango;RM;--3-----;RN;501;;3337S 07048W
CL;CLR;Caleta Clarencia;Caleta Clarencia;MA;1-------;AI;201;;5253S 07006W
CL;COL;Caleta Coloso;Caleta Coloso;AN;1-------;RL;207;;2345S 07028W
CL;CAL;Caleta Patillos;Caleta Patillos;;1-------;RQ;1207;;2045S 07012W
CL;CLL;Calle Larga;Calle Larga;VS;--3-----;RN;501;;3251S 07038W
CL;CAM;Camarones;Camarones;AP;--3-----;RN;1207;;1901S 06952W
CL;CMA;Camiña;Camina;TA;--3-----;RN;1207;;1918S 06925W
CL;BBH;Campamento Barahona;Campamento Barahona;LI;-----6--;RL;1201;;3406S 07031W
CL;CMP;Campanario;Campanario;BI;-----6--;RL;1401;;3707S 07211W
CL;CAN;Canela;Canela;CO;--3-----;RN;407;;3124S 07127W
CL;CTE;Cañete;Canete;BI;--3-----;RN;501;;3748S 07324W
CL;CAR;Carahue;Carahue;AR;-23-----;RN;501;;3842S 07310W
CL;CRH;Carahue;Carahue;LL;1-3-----;RN;501;;4300S 07333W
CL;CGN;Cartagena;Cartagena;VS;--3-----;RN;501;;3333S 07136W
CL;CAS;Casablanca;Casablanca;VS;--3-----;RL;201;;3319S 07124W
CL;WCA;Castro;Castro;LL;1-34----;AI;501;;4228S 07346W
CL;CAT;Catemu;Catemu;VS;--3-----;RN;501;;3238S 07102W
CL;CAU;Cauquenes;Cauquenes;ML;--3-----;RN;501;;3558S 07221W
CL;CER;Cerrillos;Cerrillos;RM;--3-----;RL;901;;3329S 07043W
CL;CNV;Cerro Navia;Cerro Navia;RM;--3-----;RN;501;;3325S 07043W
CL;SMB;Cerro Sombrero;Cerro Sombrero;MA;--34----;AI;1307;;5246S 06918W
CL;CHB;Chacabuco;Chacabuco;AI;1-------;AI;201;;4529S 07249W
CL;CCA;Chacao;Chacao;LL;1-3-----;RN;501;;4150S 07332W
CL;CHG;Chagres;Chagres;VS;--3-----;RL;1101;;3248S 07058W
CL;WCH;Chaitén;Chaiten;LL;1--4----;AI;501;;4255S 07242W
CL;CNR;Chañaral;Chanaral;AT;1234----;AI;307;;2621S 07037W
CL;CHA;Chanco;Chanco;ML;--3-----;RN;501;;3544S 07232W
CL;B7X;Charrua;Charrua;BI;--3-----;RL;1501;;3706S 07217W
CL;CHE;Chépica;Chepica;LI;--3-----;RN;501;;3444S 07117W
