DM;ADM;Anse du Mai;Anse du Mai;;1-------;RL;212;;1536N 06123W
DM;BEL;Belfast;Belfast;;1-------;RQ;307;;
DM;DOM;Dominica;Dominica;;---45---;AI;9601;;
DM;POR;Portsmouth;Portsmouth;;1-3-----;RL;701;;1534N 06127W
DM;RSU;Roseau;Roseau;;1-------;AI;9401;;
