AT;ENZ;Enzersdorf an der Fischa;Enzersdorf an der Fischa;3;--3-----;RL;1301;;4805N 01636E;
AT;ETH;Enzersdorf im Thale;Enzersdorf im Thale;3;--3-----;RL;701;;4835N 01614E;
AT;EZF;Enzesfeld;Enzesfeld;3;-23-----;RL;701;;4755N 01611E;
AT;ESN;Eppenstein;Eppenstein;;-23-----;RL;607;;4708N 01444E;
AT;ERL;Erl;Erl;;1-3--6--;RL;601;;4740N 01210E;
AT;EHN;Ernsthofen;Ernsthofen;3;--3-----;RL;1307;;4808N 01429E;
AT;EPD;Erpersdorf;Erpersdorf;;1-3-----;RL;601;;4820N 01554E;
AT;ERP;Erpfendorf;Erpfendorf;;--3-----;RL;607;;4734N 01228E;
AT;ESB;Esternberg;Esternberg;4;--3-----;RL;1001;;4833N 01334E;
AT;EAK;Etsdorf am Kamp;Etsdorf am Kamp;1;-23-----;RL;901;;4826N 01544E;
AT;EUG;Eugendorf;Eugendorf;5;-23-----;RL;212;;4752N 01307E;
AT;EUH;Eurenhausen;Eurenhausen;;0-------;RQ;9307;;;
AT;FSU;Faistenau;Faistenau;;1-3-----;RL;601;;4746N 01313E;
AT;LKN;Falkenstein;Falkenstein;3;1-------;RL;1301;;4843N 01335E;
AT;FHR;Fehring;Fehring;;1-3--6--;RL;601;;4656N 01600E;
AT;FST;Feistritz;Feistritz;;--3-----;RQ;9501;;;
AT;FDU;Feistritz an der Drau;Feistritz an der Drau;;--3-----;RL;607;;4642N 01340E;
AT;FIT;Feistritz im Rosental;Feistritz im Rosental;;--3-----;RL;201;;4631N 01410E;
AT;FED;Feldbach;Feldbach;6;-23-----;RL;307;;4657N 01553E;
AT;FKT;Feldkirch;Feldkirch;8;--3-----;RL;212;;4714N 00936E;
AT;FEK;Feldkirchen an der Donau;Feldkirchen an der Donau;4;--3-----;RL;1001;;4821N 01403E;
AT;FKC;Feldkirchen bei Graz;Feldkirchen bei Graz;6;-23-----;RL;701;;4701N 01527E;
AT;FKI;Feldkirchen im Kärnten;Feldkirchen im Karnten;;-23-----;RL;607;;4643N 01405E;
AT;FXO;Felixdorf;Felixdorf;3;-23-----;RL;701;;4753N 01615E;
AT;FWG;Fels am Wagram;Fels am Wagram;3;--3-----;RL;701;;4827N 01549E;
AT;FLH;Ferlach;Ferlach;;--3-----;RQ;9705;;;
AT;FEO;Ferndorf;Ferndorf;;--3-----;RL;201;;4644N 01337E;
AT;FNZ;Fernitz;Fernitz;;--3-----;RL;201;;4833N 01541E;
AT;FBN;Feuersbrunn;Feuersbrunn;3;--3-----;RL;1301;;4826N 01547E;
AT;FBB;Fieberbrunn;Fieberbrunn;7;--3-----;RL;901;;4729N 01233E;
AT;FIS;Fischamend Dorf;Fischamend Dorf;3;--3-----;RL;501;;4807N 01636E;
AT;FLA;Flachau;Flachau;5;--3-----;RQ;1101;;4720N 01324E;
AT;FLO;Floridsdorf;Floridsdorf;9;--3-----;RL;901;;4815N 01624E;
AT;FOH;Fohnsdorf;Fohnsdorf;6;--3-----;RL;507;;4712N 01441E;
AT;FOR;Fornach;Fornach;4;-23-----;RL;1301;;4802N 01326E;
AT;FAU;Forstau;Forstau;5;-----6--;RL;1201;;4722N 01332E;
AT;FBG;Frankenburg;Frankenburg;4;--3-----;RL;401;;4804N 01329E;
AT;FRN;Frankenmarkt;Frankenmarkt;;-23-----;RQ;9709;;;
AT;FRT;Frastanz;Frastanz;;--3-----;RL;201;;;
AT;FRA;Frauendorf;Frauendorf;3;--3-----;RL;1307;;4833N 01458E;
AT;FAA;Frauendorf An Der Au;Frauendorf An Der Au;3;--3-----;RL;1507;;4823N 01555E;
AT;FKN;Frauenkirchen;Frauenkirchen;;-23-----;RL;607;;4750N 01656E;
AT;FTL;Frauental an der Lassnitz;Frauental an der Lassnitz;6;-23-----;RL;701;;4650N 01516E;
AT;FRB;Freinberg;Freinberg;4;--3-----;RL;1001;;4834N 01331E;Scharding
AT;FSD;Freistadt;Freistadt;;--3-----;RL;201;;4830N 01430E;
AT;FRE;Fresing;Fresing;;--3-----;RL;201;;4645N 01526E;
AT;FNA;Freudenau;Freudenau;9;1-3-----;RQ;901;;4811N 01626E;
AT;FDG;Friedburg;Friedburg;4;-23-----;RL;701;;4801N 01314E;
AT;FRH;Friesach;Friesach;2;--3-----;RL;1407;;4657N 01425E;
AT;FRI;Fritzens;Fritzens;;-23-----;RL;607;;4718N 01135E;
AT;FLT;Frohnleiten;Frohnleiten;;--3-----;RQ;9705;;;
AT;FHK;Frojach-Katsch;Frojach-Katsch;6;--3-----;RL;901;;4707N 01428E;
AT;FGN;Fügen;Fugen;7;--3-----;RL;507;;4721N 01151E;
AT;FPS;Fulpmes;Fulpmes;;1-3-----;RL;601;;4709N 01121E;
AT;FUR;Fürnitz;Furnitz;2;--3-----;RL;212;;4633N 01349E;
AT;FUF;Fürstenfeld;Furstenfeld;6;-23--6--;RL;1307;;4703N 01605E;
AT;FTH;Furth bei Göttweig;Furth bei Gottweig;;--3-----;RQ;201;;;
AT;FAS;Fuschl am See;Fuschl am See;5;--3--6--;RL;1301;;4748N 01318E;
AT;FSA;Fussach;Fussach;;-----6--;RL;601;;4729N 00939E;
AT;GAA;Gaaden;Gaaden;3;--3-----;RQ;1101;;4803N 01611E;
AT;GBD;Gabersdorf;Gabersdorf;6;--3-----;RL;1207;;4646N 01535E;
AT;GAB;Gablitz;Gablitz;3;--3-----;RQ;1101;;4813N 01609E;
AT;GFZ;Gaflenz;Gaflenz;4;--3-----;RL;1301;;4753N 01443E;
AT;GHR;Gaishorn am See;Gaishorn am See;6;--3-----;RL;1207;;4729N 01433E;
AT;RTV;Gallbrunn;Gallbrunn;;1----6--;RL;1107;;;
AT;6NR;Gallneukirchen;Gallneukirchen;4;-----6--;RL;1201;;4821N 01425E;
AT;GAL;Galtür;Galtur;7;--3-----;RL;507;;4658N 01011E;
AT;GMI;Gaming;Gaming;3;--3-----;RL;1201;;4756N 01506E;
AT;GA6;Gamlitz;Gamlitz;6;1----6--;RL;1107;;4643N 01533E;
AT;GPN;Gampern;Gampern;4;--3-----;RL;1401;;4759N 01333E;
AT;GNF;Gänserndorf;Ganserndorf;3;--3-----;RL;307;;4821N 01644E;
AT;GAN;Garsten;Garsten;;--3-----;RQ;9501;;;
AT;GSF;Gaspoltshofen;Gaspoltshofen;;-23-----;RL;106;;4808N 01344E;
AT;GAS;Gastern;Gastern;3;--3-----;RL;1601;;4853N 01513E;
AT;GTD;Gattendorf;Gattendorf;1;--3-----;RL;901;;4801N 01659E;
AT;DER;Gedersdorf;Gedersdorf;3;--3-----;RL;307;;4826N 01541E;
AT;GNR;Geinberg;Geinberg;;-23-----;RL;701;;4816N 01315E;
AT;GRS;Geras;Geras;3;-----6--;RL;1201;;4847N 01540E;
AT;GDF;Gerasdorf bei Wien;Gerasdorf bei Wien;3;--3-----;RL;1101;;4817N 01627E;
AT;GER;Gerersdorf bei Güssing;Gerersdorf bei Gussing;;--3-----;RL;201;;4704N 01615E;
AT;GTR;Geretsberg;Geretsberg;4;--3-----;RL;701;;4805N 01256E;
AT;GET;Getzersdorf;Getzersdorf;3;--3-----;RL;1301;;4820N 01541E;
AT;GLA;Glanegg;Glanegg;2;--3-----;RL;507;;4643N 01411E;
AT;GLZ;Glanz;Glanz;;--3-----;RL;607;;4646N 01339E;
AT;GST;Gleinstätten;Gleinstatten;6;-----6--;RL;901;;4645N 01522E;
AT;GSD;Gleisdorf;Gleisdorf;;--3-----;RQ;9501;;;
AT;GGZ;Gloggnitz;Gloggnitz;3;--3-----;RQ;1101;;4740N 01556E;
AT;GMU;Gmünd;Gmund;;--3-----;RL;201;;4846N 01459E;
AT;GMK;Gmünd In Kärnten;Gmund In Karnten;2;-----6--;RL;1107;;4654N 01332E;
AT;GDN;Gmunden;Gmunden;;123-----;RL;601;;4755N 01348E;
AT;GNA;Gnas;Gnas;6;--3-----;RL;901;;4652N 01549E;
AT;GNS;Gnesau;Gnesau;2;--3-----;RL;1207;;4646N 01358E;
AT;ORF;Gödersdorf;Godersdorf;2;-23-----;RL;901;;4634N 01351E;
AT;GS2;Gofis;Gofis;8;--3-----;RL;1307;;4713N 00937E;
AT;GOW;Goldwörth;Goldworth;4;--3-----;RL;1001;;4820N 01406E;
AT;GAE;Golling an der Erlauf;Golling an der Erlauf;;--3-----;RL;901;;4812N 01511E;
AT;GGS;Golling an der Salzach;Golling an der Salzach;5;--3-----;RL;1301;;4736N 01310E;
AT;GOL;Gols;Gols;1;-23-----;RL;701;;4754N 01654E;
AT;GRF;Gosdorf;Gosdorf;6;-----6--;RL;901;;4644N 01547E;
AT;GSG;Gösing;Gosing;3;--3-----;RL;1301;;4828N 01549E;
AT;GOF;Gössendorf;Gossendorf;6;-----6--;RL;901;;4659N 01529E;
AT;GSB;Gottlesbrunn;Gottlesbrunn;3;--3-----;RL;1301;;4803N 01644E;
AT;GMA;Göttlesbrunn-Arbesthal;Gottlesbrunn-Arbesthal;3;--3-----;RL;1307;;4802N 01643E;
AT;GOT;Gotzendorf;Gotzendorf;3;--3-----;RQ;1101;;4726N 01609E;
AT;GOE;Götzis;Gotzis;8;--3-----;RL;1101;;4719N 00937E;
AT;GC5;Grafenbach;Grafenbach;2;--3-----;RL;1501;;4645N 01439E;
AT;GRA;Grafenstein;Grafenstein;;--3-----;RL;201;;4636N 01427E;
AT;GFW;Grafenworth;Grafenworth;3;--3-----;RL;1301;;4824N 01547E;
AT;GRT;Gramastetten;Gramastetten;4;--3-----;RQ;1101;;4823N 01413E;
AT;GRL;Gramatneusiedl;Gramatneusiedl;;--3-----;RL;201;;4801N 01629E;
AT;GNZ;Granz;Granz;;-23--6--;RL;607;;4813N 01509E;
AT;GKN;Gratkorn;Gratkorn;;--3-----;RL;201;;4708N 01520E;
AT;GTW;Gratwein;Gratwein;6;-----6--;RL;1201;;4707N 01519E;
AT;GRZ;Graz;Graz;6;-2345---;AI;1307;;4704N 01527E;
AT;GFS;Greifenstein;Greifenstein;3;123-----;RL;507;;4820N 01614E;
AT;GRN;Grein;Grein;;123-----;RL;601;;4813N 01450E;
AT;GFT;Greinsfurth;Greinsfurth;3;--3-----;RL;1107;;4807N 01451E;
AT;GTN;Gresten;Gresten;3;--3-----;RL;507;;4759N 01501E;
AT;GIE;Grieskirchen;Grieskirchen;;--3-----;RL;201;;4814N 01349E;
AT;GRI;Griffen;Griffen;;--3-----;RL;607;;4642N 01444E;
AT;GZS;Grinzens;Grinzens;7;--3-----;RL;1207;;4713N 01115E;
AT;GBG;Gröbming;Grobming;6;--3-----;RL;1207;;4726N 01354E;
AT;GRR;Grobssklein;Grobssklein;6;--3-----;RL;1601;;4644N 01526E;
AT;GRG;Grödig;Grodig;5;--3-----;RL;212;;4744N 01302E;
AT;GZR;Gross Gerungs;Gross Gerungs;;-23-----;RL;601;;4835N 01457E;
AT;GRU;Gross Sankt Florian;Gross Sankt Florian;6;-23-----;RL;1101;;4649N 01519E;
AT;GBF;Grossebersdorf;Grossebersdorf;3;-23-----;RL;407;;4822N 01628E;
AT;GRO;Grossenzersdorf/Wien;Grossenzersdorf/Wien;9;--3-----;RL;212;;4812N 01632E;
